costumer_id,recom_articles
11015016635015776048,"[681376001, 859136004, 758581001, 560213002, 804992011, 862325004, 868309002, 699445001, 659381001, 526751002, 742079002, 810838009, 568597022, 718292001, 877769001, 929598002, 748574002, 837438002, 349301048, 782067001, 717779002, 796243001, 843614012, 544627004, 827411006, 832616001, 705800001, 655784007, 643357001, 864434001, 726418002, 896338002, 715154004, 700765009, 782066002, 688498001, 812167004, 748284001, 675068002, 792817004, 806225008, 677638001, 779910002, 893350002, 788326004, 719238004, 820507002, 846139003, 640539002, 759814011, 496923008, 693584001, 714790020, 652869001, 787237002, 663568009, 771557004, 759909002, 636421003, 879781004, 691834001, 604015001, 859247002, 891663002, 636207006, 857924003, 630116007, 687034024, 687524014, 484398001, 705966001, 679278004, 822115001, 834051002, 678968001, 872920001, 934072003, 764280001, 837741001, 766829002, 909869002, 722349006, 687106002, 756322004, 615042005, 746775001, 580482010, 794007001, 591180001, 861740001, 619884001, 876332002, 188183016, 757303016, 607670001, 619350002, 877643001, 429313020, 556438013, 562252031]"
11019288732588127845,"[648320002, 787925001, 727061002, 701802001, 816490001, 872575001, 789119002, 678687001, 731743002, 774836001, 733076001, 808276001, 845428004, 654410023, 349301032, 929001001, 702249001, 773897003, 865470001, 679774001, 555102001, 721118001, 724905009, 855198005, 670942007, 669715001, 744883001, 735763003, 779827003, 816563002, 505512004, 839496004, 697054026, 721320010, 730354001, 899570001, 572797009, 539474002, 681373010, 705031001, 686631001, 746087002, 681916007, 704849001, 739953004, 859622001, 648998001, 680262003, 539291001, 882203002, 663515001, 708379004, 679280001, 446224002, 874064001, 745232003, 768229001, 550309001, 630714001, 717050001, 640154008, 758191001, 663567001, 849519004, 732676001, 756132001, 777273005, 586126002, 658403001, 713699002, 821731001, 675139002, 611235002, 637283007, 714083009, 785464001, 708472003, 695544002, 607704005, 708845001, 746509004, 645709007, 554477007, 759266001, 619778001, 562498002, 713997016, 716951001, 719308001, 640716001, 714828003, 828652002, 629420002, 746849001, 701729002, 854550001, 824310001, 829078001, 564310008, 664619001, 607691002]"
11096230324322667825,"[706016001, 764280001, 736592003, 253448002, 683621001, 685813001, 689109003, 838357002, 726925005, 826498003, 732463001, 790791004, 794884001, 794572001, 559634018, 763785001, 772899001, 663515004]"
11202653503144730808,"[790976003, 708021001, 794389001, 722890001, 789087001, 634591005, 563519006, 902388002, 729620002, 602985003, 688873003, 692745003, 735742001, 747198003, 827838003, 918707002, 619464003, 839496004, 715624003, 724904009, 819485001, 713533009, 672018002, 717490002, 809874001, 156231001, 703207003, 790663003, 677351003, 372860001, 372860002, 821148003, 868060003, 859153002, 728156010, 765308013, 685009007, 703558001, 645638001, 873158002, 818779003, 778064006, 708677001, 732805002, 746863001, 691855001, 711823003, 914351002, 778064029, 914351003, 819428001, 671556001, 693177001, 872537004, 881369007, 726382001, 710766002, 666382003, 675139002, 625635002, 854883002, 456163009, 652355010, 695544005, 824813001, 768440011, 650722001, 619234007, 736983002, 660599002, 870967002, 660599007, 783244001, 909601001, 640129002, 723201004, 791798001, 797526003, 715201013, 906635001, 536139006]"
11208707073242187494,"[743616001, 542464001, 701472002, 815264002, 516000001, 815072002, 827968007, 612800008, 892309002, 689898002, 811925011, 870442004, 708138002, 709407001, 919391002, 877599001, 832479003, 557994014, 587444001, 904820002, 399061027, 817353002, 639273003, 746067002, 707155003, 573716028, 841960002, 855080002, 812189002, 684021070, 744786001, 853394001, 574109012, 717490008, 689564001, 720572001, 836284003, 351484002, 777148003, 566140004, 732017001, 855793004, 660497005, 672625008, 767046001, 775996020, 522374004, 211143037, 266875006, 683024003, 595696005, 189616006, 189616008, 848869001, 890554002, 867023001, 739503002, 785060001, 648868001, 834340002, 797988005, 643588007, 746073004, 688537005, 789390001, 807331001, 788846010, 719523016, 864013001, 565379022, 711053007, 728162001, 761410002, 728162002, 473954008, 768759001, 734647002, 578476001, 736108001, 688172003, 846753002, 685089003, 841260015, 562245103, 831446002, 829302004, 733067001, 738731005]"
11215553052127756027,"[743616001, 761248002, 574752003, 812320004, 736672003, 685814023, 822261001, 678965001, 659381003, 717365002, 705258001, 784650001, 709407001, 707743003, 763156001, 732842021, 650505002, 723529003, 910601003, 715828013, 809961003, 632982059, 739529007, 785822001, 698718002, 772830001, 555326007, 753214007, 820563003, 680264001, 889000005, 682813001, 700946001, 605106002, 717490002, 574109012, 895506003, 778386002, 719239001, 530535002, 875719003, 307239004, 716999002, 689564001, 802556001, 599580001, 798972004, 730012005, 393447015, 694321001, 752689002, 865073001, 865073002, 585158001, 832166002, 610182001, 830502001, 731046003, 741478006, 711462005, 695632001, 755440001, 761968002, 623632001, 189616006, 153115019, 707269003, 642437005, 707269004, 832453007, 716581003, 779546001, 868410002, 554598027, 734287001, 655567002, 734287002, 896527002, 778064028, 770351005, 714927003, 731407005, 842607001, 797988005, 548613029, 755737001, 798265001, 622745003, 837049002, 504154027, 789390001, 560270001, 537817011, 873678003, 312878001, 708366004, 751587001, 788846010, 745475004, 510126016, 657208001, 810520002, 294008005, 719523016, 657165001, 673677002, 738713035, 653549004, 399256013, 712216009, 623115005, 860525001, 510210001, 832482002, 822946002, 842605009, 779842001, 776237006, 695632087, 812983001, 734647002, 808631002, 674606046, 715255007, 688172003, 831777001, 228257002, 685089003, 803201001, 746625005, 841260015, 661686001, 831446002, 757270001, 685814007, 745963002, 738731005, 536139006]"
11228792727937503126,[]
11373919128113366625,"[584928001, 763280005, 578816005, 621760008, 478549001, 747045002, 848997003, 633813004, 534357005, 737221001, 794645001, 550309008, 670698004, 522725019, 707508001, 713156003, 760084003, 670265001, 734569001, 749801001, 824185003, 660308016, 795790001, 705966002, 811198001, 720750002, 634009011, 712398001, 923134005, 661166007, 649603001, 448515001, 738099001, 782595001, 610776001, 734968001, 562245062, 799069001, 748269002, 768509002, 779250001, 822199003, 726876002, 669713001, 775825001, 859105002, 848422001, 800390001, 779910002, 691446004, 700966004, 659302004, 718747001, 564358012, 375585023]"
11503571976835612790,"[817472004, 817472005, 853792005, 682325001, 689109001, 902229003, 408875018, 824778004, 816938006, 413707031, 718292001, 572127013, 676052008, 688105002, 632982059, 770345002, 852585002, 660830001, 879294002, 688105011, 761619001, 796243001, 776179003, 874547003, 629758013, 568808001, 589599042, 856232002, 585480001, 707208003, 730013001, 762205003, 807005003, 762856014, 801309010, 712914003, 724626004, 802994007, 751591002, 875719003, 649671004, 664647004, 684021087, 524529001, 825585002, 643985003, 846150001, 760806001, 898694001, 742982003, 535035001, 833499002, 788720001, 778064003, 787216003, 879248004, 564358023, 562245001, 507910026, 794768011, 554757003, 793018001, 891322004, 822959001, 818031001, 818031004, 599580061, 406724001, 852228002, 777892001, 665636005, 586896039, 743908009, 698276009, 883033001, 607705002, 708345005, 484398001, 659854010, 747939002, 908728001, 685816002, 594264003, 712216009, 673677002, 757741003, 777229004, 537688015, 485678032, 781570001, 673677010, 824194002, 456163030, 736983002, 870188001, 833100003, 684588008, 752481001, 841260010, 725718001, 875350001, 852523001, 708459002, 835563006]"
11681295053209549177,"[825720001, 620762018, 617036003, 684340002, 793108003, 767317001, 716853002, 590928011, 835549001, 813602001, 926502001, 724402005, 658495001, 916235002, 611415005]"
11684190939608426053,"[542464001, 701472002, 831568001, 850176003, 786304001, 711440002, 750960001, 848869001, 351484042, 669893002, 714650003, 741466004, 777951001, 554479001, 713997084, 785060001, 587444001, 399061027, 790644001, 664074018, 685284003, 630116005, 111593001, 734569002, 746329003, 702969002, 817417005, 807241001, 792851002, 739347003, 707155003, 573716028, 666382015, 697688001, 726184003, 694344004, 594264008, 864013001, 673677002, 763469001, 733869003, 731160014, 744786001, 761410002, 574109011, 574109012, 809874001, 552370002, 747634008, 660327002, 570004062, 750428001, 554450019, 579105001, 671553001, 562245103, 672625008, 700758001, 787654002, 913078002, 624486002, 537766005, 760123001, 820507003]"
11709462906157360289,"[783264001, 509280004, 702368007, 752512009, 809525002, 751285001, 750069001, 764618001, 717674001, 714826005, 753802006, 668223001, 719231002, 920084004, 806388005, 734569001, 799017001, 843817003, 809961004, 651369001, 889086001, 780510004, 510419001, 924243002, 807379003, 717779004, 685811002, 796424001, 798952007, 801309002, 656914001, 763282001, 554450003, 751794004, 679986006, 803399001, 680263003, 575495003, 756188001, 826492007, 695601001, 736593002, 797233001, 838321001, 884497001, 758790001, 586310001, 624486002, 703718001, 749062001, 713993078, 739974006, 883686001, 512251008, 875856002, 842245002, 587813006, 549914003, 775482004, 750330003, 823791001, 731407004, 765988001, 791589025, 707225001, 756633001, 774873001, 548613036, 745977001, 765657001, 751257008, 831918001, 569678002, 833486001, 771822003, 782446003, 784526001, 706371001, 493103034, 745475014, 818029003, 768610001, 688546001, 710114003, 770615001, 611415005, 861847005, 757900001, 792428001, 801420003, 777036004, 637004001, 738572002, 789676001, 689389032, 906657001, 612481002, 587137009, 832598002, 514134001, 851947001]"
11841961717324457661,"[755440001, 355072002, 574752003, 904960001, 706016001, 516000001, 815072002, 612800008, 640597001, 599580042, 153115019, 554598027, 705258001, 921226002, 890554002, 811925011, 870442004, 739503001, 731743002, 842607001, 829135004, 867023001, 877599001, 618287007, 739503002, 834340002, 904820002, 746505001, 693913002, 622745003, 844409002, 570004011, 504154027, 837049002, 632982059, 739529007, 708366004, 399087030, 759326009, 744883001, 805395001, 854883003, 657283008, 680264001, 810520002, 841960002, 766440004, 860525001, 673677002, 812189002, 809757004, 399256013, 776237006, 684021070, 510210001, 605106002, 717490002, 301656017, 448509014, 695632087, 719239001, 665975002, 738567003, 599580001, 720572001, 626588006, 393447015, 535388008, 838769002, 765169002, 865073002, 660497005, 767046001, 711462005, 651558012, 536139006]"
11959843010755479690,"[743616001, 355072002, 706016001, 812320004, 617728002, 777504006, 859808002, 853792005, 655861001, 922037002, 659381003, 918645001, 762261005, 408875018, 750422031, 824778004, 709407001, 350911002, 749407004, 647956001, 763156001, 840607010, 676052008, 650505002, 723529003, 740457003, 770345002, 852585002, 739529007, 855198001, 698718002, 785822001, 688105011, 642675003, 629758013, 662888005, 871005001, 678280009, 809757002, 640989003, 733106001, 700946001, 745522003, 726226002, 712914003, 574109017, 530535002, 716999002, 307239004, 671783001, 719463001, 875719003, 689564001, 408647009, 823324001, 738556001, 694321001, 752689002, 825585002, 863665004, 610182001, 830502001, 745968001, 861456002, 623632002, 591334020, 879248004, 189616006, 707717001, 888229002, 707269003, 707269004, 642437005, 716581003, 785861001, 779333003, 779546001, 868410002, 759482001, 843738002, 738330002, 745477015, 669882007, 734287001, 734287002, 818031001, 852523001, 697050015, 785060001, 659204002, 797988005, 757903013, 755737001, 316441001, 883033001, 607705002, 751471021, 789390001, 484398001, 537817011, 751587001, 788846010, 751471035, 562245050, 659854010, 747939002, 465816001, 616920002, 719523016, 719245001, 757741003, 842605004, 653549004, 745475022, 570189006, 824194002, 456163030, 842605016, 734647002, 775148001, 742924002, 688172003, 870188001, 834412007, 803201001, 228257002, 685089003, 554477037, 708311021, 841260015, 661686001, 831446002, 757270001, 787894001, 875350001, 775435001, 745963002, 738731005]"
12028314915125043248,"[780048003, 757264004, 220094019, 701853001, 870765002, 799069002, 673677004, 784698001, 509210002, 740922002, 852370004, 732842004, 661095001, 580482011, 665082012, 552346014, 758034015, 757671006, 726956001, 722468002, 885468002, 830100002, 554477028, 807329002, 775345002, 720137003, 662593004, 885806002, 507910004, 730683001, 854883002, 785515003, 699924030]"
12212826137082551192,"[790096001, 787216003, 761504006, 879248008, 829397001, 857621001, 902229003, 695632015, 661162003, 861514004, 891322004, 816938006, 806527001, 701247003, 803647006, 777892001, 737060001, 739188001, 637449001, 698276009, 653577001, 711945001, 660830001, 913694002, 583534002, 777038002, 796243001, 881635001, 721059003, 692632001, 568808001, 585480001, 685816002, 707208003, 372008001, 716344001, 783384005, 673677002, 807005003, 809901002, 852365005, 485678032, 648034001, 841170001, 733106003, 692930001, 758642001, 770578002, 915026001, 664647004, 684021087, 734316001, 898844002, 629420001, 629420002, 857004001, 867260002, 926993001, 770241001, 831302001, 687270002, 898694001, 742982003, 819462002]"
12460720092755530612,"[704128001, 355072002, 752000003, 716672004, 838357002, 666581003, 689109003, 762261005, 568597006, 350911002, 732842021, 724905002, 632982059, 764542002, 879763001, 820563003, 696125001, 745298001, 770578001, 895506003, 671783001, 889575002, 751783001, 559634018, 798972004, 849873002, 633148017, 832166002, 711462005, 623632001, 768912001, 736592003, 781413001, 716581002, 554598027, 683621001, 759482001, 752570001, 850895001, 896527002, 856527002, 778064028, 731407005, 547365024, 730683041, 754404004, 798265001, 837049002, 754425002, 842062003, 708366004, 711694003, 772899001, 811235002, 657208001, 764280001, 294008005, 726925005, 833954001, 832482002, 745250003, 807287001, 808631002, 718732001, 742924002, 794572001, 660599013, 831777001, 812364011, 916598001, 682550001, 738230004, 755574006, 857163001, 677899001, 775435001, 721270012, 657227002, 623115005, 536139006, 761248002, 736672003, 777504006, 678965001, 717365002, 685813001, 784650001, 707743003, 749407004, 519583013, 763785001, 910601003, 739529007, 817353007, 673396015, 617502001, 751155001, 744712001, 253448002, 747080001, 700104006, 678280009, 700701002, 841565001, 707293004, 779890001, 745138002, 574109012, 779250006, 574109017, 719239001, 875719003, 790791004, 408647009, 599580001, 865073001, 865073002, 585158001, 663515004, 189616008, 785861001, 651845002, 599580047, 688474005, 842607001, 732463001, 714927003, 794884001, 817497001, 504154027, 312878001, 708740018, 705966006, 716419001, 465816001, 810520002, 781400002, 860525001, 738713035, 776237006, 564418001, 779842001, 707051002, 826498003, 836226001, 674606046, 834412007, 849217001, 766785003, 698283001, 743979002, 752811004]"
